taxon,lfc_CropCotton ,lfc_CropSoybean,p_CropCotton ,p_CropSoybean,q_CropCotton ,q_CropSoybean,diff_CropCotton ,diff_CropSoybean,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_222,1.327687922,1.615206001,4.99271E-08,1.25118E-11,0.000118177,2.94652E-08,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,BOTU_222_Azospirillum
BOTU_258,-0.49153962,-0.163495811,0.013292968,0.40027837,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,unidentified,BOTU_258_Elsteraceae
BOTU_3727,-0.11332669,-0.068113549,0.66095188,0.787728194,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,unidentified,BOTU_3727_Elsteraceae
BOTU_983,0.091158817,-0.032736968,0.69078825,0.88399142,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_983_Dongia
BOTU_844,0.038852985,-0.037301106,0.87558992,0.877981816,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_844_Dongia
BOTU_164,-0.006237107,-0.146931224,0.970706527,0.376926944,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_164_Dongia
BOTU_990,0.274331819,0.166600083,0.3295731,0.545321787,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_990_Dongia
BOTU_1108,0.003526782,-0.109788482,0.991152845,0.724399494,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_1108_Dongia
BOTU_1840,0.254046041,-0.260200959,0.320092991,0.29826077,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,BOTU_1840_Dongia
BOTU_1771,0.038852985,0.206634912,0.854184933,0.318116282,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,unidentified,BOTU_1771_Elsteraceae
BOTU_208,-0.01125276,-0.148680829,0.950157484,0.398905242,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_208_Elsterales
BOTU_6276,0.005703611,0.156352337,0.98481138,0.593997039,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_6276_Elsterales
BOTU_1129,0.081580588,0.028026048,0.742836057,0.908342789,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1129_Elsterales
BOTU_417,0.134122854,0.323440804,0.532627127,0.124293238,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_417_Elsterales
BOTU_163,-0.026849054,-0.265535135,0.866970495,0.090640921,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_163_Elsterales
BOTU_257,-0.101465922,-0.115676208,0.573988134,0.512709759,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_257_Elsterales
BOTU_1707,0.175587294,-0.073853592,0.34962376,0.687819121,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1707_Elsterales
BOTU_96,-0.052085507,-0.089153214,0.667315322,0.45240087,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_96_Elsterales
BOTU_224,0.11517862,-0.3129703,0.470683717,0.045283598,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_224_Elsterales
BOTU_1061,0.274331819,-0.121516995,0.281931398,0.626381185,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1061_Elsterales
BOTU_1890,-0.081306636,0.044671689,0.703791208,0.831041991,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1890_Elsterales
BOTU_97,0.0030102,-0.202402323,0.982712709,0.13674464,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_97_Elsterales
BOTU_4827,0.175587294,-0.048490313,0.522523908,0.856855969,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_4827_Elsterales
BOTU_1587,-0.211562489,-0.260034532,0.255655316,0.1535698,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1587_Elsterales
BOTU_176,-0.2131376,-0.348264174,0.335936767,0.108291731,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_176_Elsterales
BOTU_260,0.099356907,-0.278732656,0.657250326,0.203577671,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_260_Elsterales
BOTU_484,-0.246845713,-0.328201216,0.408132212,0.261274264,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_484_Elsterales
BOTU_304,0.198043843,-0.211904817,0.304419999,0.261699504,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_304_Elsterales
BOTU_344,-0.1944271,-0.256499882,0.496366099,0.359342827,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_344_Elsterales
BOTU_684,0.070873039,-0.208417854,0.823158663,0.50203207,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_684_Elsterales
BOTU_895,0.044720124,-0.181529623,0.86882172,0.493489206,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_895_Elsterales
BOTU_468,0.048836155,0.103101439,0.840568742,0.664440072,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_468_Elsterales
BOTU_2623,0.227893125,0.135298712,0.272817908,0.506067507,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_2623_Elsterales
BOTU_512,-0.053744249,-0.370721943,0.803656316,0.079834978,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_512_Elsterales
BOTU_1962,0.101866365,-0.139938678,0.58497714,0.443505812,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1962_Elsterales
BOTU_292,-0.143605931,-0.296852737,0.55633001,0.214183794,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_292_Elsterales
BOTU_336,0.052248757,-0.277407378,0.813231434,0.200110559,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_336_Elsterales
BOTU_4339,-0.162222417,-0.51717123,0.52235193,0.037237356,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_4339_Elsterales
BOTU_8727,0.294617596,-0.035146132,0.241342691,0.886477161,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_8727_Elsterales
BOTU_7476,-0.201061317,-0.20869174,0.452162462,0.425412413,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_7476_Elsterales
BOTU_722,-0.296499692,-0.38065198,0.358285599,0.228337801,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_722_Elsterales
BOTU_305,0.268846172,-0.10530791,0.388662702,0.730165604,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_305_Elsterales
BOTU_240,-0.140852707,-0.515762204,0.534076997,0.02004113,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_240_Elsterales
BOTU_8358,-0.352214265,0.035706185,0.176887489,0.888793105,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_8358_Elsterales
BOTU_229,0.038765216,-0.035832784,0.796863677,0.80799276,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_229_Elsterales
BOTU_3831,0.321899832,-0.023641664,0.252317582,0.93156489,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_3831_Elsterales
BOTU_1234,-0.160894704,-0.257950596,0.414941056,0.181890931,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1234_Elsterales
BOTU_7904,-0.216188263,-0.368494738,0.36746791,0.116637473,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_7904_Elsterales
BOTU_1727,-0.070599088,-0.044313656,0.792765621,0.866238596,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1727_Elsterales
BOTU_502,0.008773326,-0.419251695,0.971195861,0.077989333,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_502_Elsterales
BOTU_5113,0.427640814,-0.019163033,0.034699176,0.922997229,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,URHD0088,URHD0088,BOTU_5113_URHD0088
BOTU_223,0.151237062,-0.041431018,0.355757508,0.796106236,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_223_Alphaproteobacteria
BOTU_6524,0.142749545,0.002914486,0.459836127,0.98770258,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_6524_Elsterales
BOTU_185,-0.132126978,-0.128741829,0.479249888,0.481355287,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_185_Elsterales
BOTU_195,-0.013837488,-0.210486032,0.917752034,0.108645326,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_195_Elsterales
BOTU_3146,-0.021514329,0.016459145,0.924427888,0.940912721,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_3146_Elsterales
BOTU_1147,-0.223908084,-0.001301232,0.39564168,0.995976931,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_1147_Alphaproteobacteria
BOTU_1838,0.164879745,0.298872913,0.412007888,0.128795972,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_1838_Elsterales
BOTU_5653,-0.101592414,-0.235990429,0.6817174,0.330513572,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_5653_Reyranella
BOTU_704,-0.28016144,-0.483934587,0.351913376,0.100501998,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_704_Reyranella
BOTU_135,-0.06537407,-0.254418871,0.671423273,0.091774424,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_135_Reyranella
BOTU_3843,-0.128762138,-0.232821971,0.52989169,0.245994178,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_3843_Reyranella
BOTU_1814,-0.124034239,-0.334459687,0.627216647,0.181024132,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_1814_Reyranella
BOTU_1600,0.217185577,-0.103386192,0.331497064,0.636807562,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_1600_Reyranella
BOTU_1406,0.20174021,-0.131615858,0.268221366,0.460658704,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_1406_Alphaproteobacteria
BOTU_125,-0.015908485,-0.121221189,0.919296953,0.430385119,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_125_Alphaproteobacteria
BOTU_1039,-0.260768548,-0.218910722,0.175427459,0.245316151,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_1039_Alphaproteobacteria
BOTU_360,-0.120041582,-0.395786947,0.714959366,0.218724459,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,BOTU_360_Inquilinus
BOTU_2568,0.059138763,-0.257642618,0.760513468,0.174998517,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,BOTU_2568_Inquilinus
BOTU_1662,-0.061020859,-0.168476322,0.684828337,0.252393887,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,BOTU_1662_Inquilinus
BOTU_1653,-0.077595546,-0.056126157,0.78261604,0.838471983,1,1,FALSE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,unidentified,BOTU_1653_Rhodospirillaceae
BOTU_1616,0.254046041,0.306838884,0.288132205,0.190046349,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_1616_0319-6G20
BOTU_3216,-0.014582166,-0.008535994,0.95719528,0.974398509,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_3216_0319-6G20
BOTU_387,-0.163455692,0.053127868,0.551150164,0.843138237,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_387_0319-6G20
BOTU_3407,0.13759751,-0.147574521,0.50404367,0.464217597,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_3407_0319-6G20
BOTU_429,-0.007370109,-0.15775726,0.963225566,0.313461621,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_429_0319-6G20
BOTU_2236,-0.134741788,-0.056023497,0.441620828,0.743844014,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_2236_0319-6G20
BOTU_1887,0.227893125,-0.013911918,0.208173407,0.937450129,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_1887_0319-6G20
BOTU_2219,0.065005901,0.096361497,0.748845388,0.627856259,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_2219_0319-6G20
BOTU_2367,0.128019281,-0.374162103,0.600884092,0.11835933,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_2367_0319-6G20
BOTU_3424,-0.124034239,0.104684318,0.322276858,0.393555121,1,1,FALSE,FALSE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_3424_0319-6G20
BOTU_171,0.023982429,-0.255895482,0.876180825,0.089500169,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_171_Nitrospira
BOTU_306,-0.174274886,-0.067842119,0.48830245,0.782889388,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_306_Nitrospira
BOTU_511,0.092288137,0.157157793,0.752472279,0.58329697,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_511_Nitrospira
BOTU_312,0.085541772,-0.321683884,0.731241528,0.187062816,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_312_Nitrospira
BOTU_120,0.102960572,-0.176638792,0.595282907,0.351951734,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_120_Nitrospira
BOTU_6011,-0.117459811,-0.066165865,0.533050805,0.719857383,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_6011_Nitrospira
BOTU_1072,-0.281054325,-0.098000712,0.251532806,0.682992889,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_1072_Nitrospira
BOTU_45,-0.102640295,-0.300912755,0.555110731,0.077221133,1,1,FALSE,FALSE,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,BOTU_45_Nitrospira
BOTU_897,0.005703611,-0.684006946,0.98062423,0.002930771,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_897_BIrii41
BOTU_1131,0.001992521,-0.04995104,0.994411707,0.857665395,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_1131_BIrii41
BOTU_1288,0.128019281,0.154123762,0.53160133,0.441753019,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_1288_BIrii41
BOTU_2581,0.07571345,0.133679184,0.744738799,0.557097434,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_2581_BIrii41
BOTU_227,-0.283930424,0.017398675,0.228859671,0.939964268,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_227_BIrii41
BOTU_1966,-0.034867943,0.12858687,0.884168821,0.583161907,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_1966_BIrii41
BOTU_541,-0.449040592,-0.333895792,0.045192325,0.128219663,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_541_BIrii41
BOTU_1276,0.085291678,0.15575056,0.737076962,0.531183197,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_1276_BIrii41
BOTU_770,0.235169735,-0.129933336,0.466193333,0.680897625,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,BOTU_770_BIrii41
BOTU_1671,0.353919886,0.091110382,0.160125738,0.711868756,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,BOTU_1671_Phaselicystis
BOTU_456,0.026713768,-0.245615115,0.929098743,0.403358839,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,BOTU_456_Phaselicystis
BOTU_1053,-0.031156853,0.282311307,0.918697757,0.344802257,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_1053_Polyangiaceae
BOTU_5003,0.065005901,0.230711078,0.640983016,0.090963448,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,unidentified,unidentified,BOTU_5003_Polyangiales
BOTU_1265,0.133886419,0.078514303,0.604406393,0.756317554,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,metagenome,BOTU_1265_metagenome
BOTU_3704,-0.071728408,0.064752148,0.684231446,0.70766896,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,unidentified,unidentified,BOTU_3704_Polyangiales
BOTU_4846,-0.199186837,-0.048720068,0.469465209,0.856588231,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_4846_Polyangiaceae
BOTU_1298,0.164879745,0.109935433,0.26243649,0.445369885,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_1298_Polyangiaceae
BOTU_342,0.058638574,-0.19804805,0.719914687,0.216113235,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Aetherobacter,BOTU_342_Aetherobacter
BOTU_8750,0.065005901,-0.082176413,0.744754264,0.674220915,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_8750_Polyangiaceae
BOTU_3434,0.164879745,0.315493305,0.524742922,0.213815525,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_3434_Polyangiaceae
BOTU_1591,0.211318439,0.122514413,0.340330107,0.572315744,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_1591_Polyangiaceae
BOTU_434,-0.377452326,-0.100179337,0.216520869,0.73760019,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Jahnella,BOTU_434_Jahnella
BOTU_3443,0.217185577,0.142729237,0.312163377,0.497505997,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,BOTU_3443_Phaselicystis
BOTU_2377,0.065005901,-0.173727437,0.724449724,0.335926994,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_2377_Polyangiaceae
BOTU_128,-0.012661118,-0.358195766,0.9391041,0.027279396,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Sorangium,BOTU_128_Sorangium
BOTU_2036,-0.099933586,-0.59038381,0.747144576,0.051710347,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Sorangium,BOTU_2036_Sorangium
BOTU_2167,-0.250060999,0.008614312,0.39686097,0.976216928,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,unidentified,unidentified,BOTU_2167_Polyangiales
BOTU_548,-0.566431656,-0.664884765,0.090309581,0.04227514,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_548_Polyangiaceae
BOTU_1242,0.001992521,-0.152928296,0.993767442,0.540286716,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,BOTU_1242_Polyangium
BOTU_1485,-0.274782246,-0.566804863,0.434795046,0.099849903,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_1485_Polyangiaceae
BOTU_2806,0.102611526,0.026168683,0.689752706,0.917181111,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_2806_Polyangiaceae
BOTU_1324,-0.139479606,-0.268831825,0.65293836,0.375995543,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Byssovorax,BOTU_1324_Byssovorax
BOTU_6054,-0.250060999,-0.257642618,0.040946984,0.03148151,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,unidentified,unidentified,BOTU_6054_Polyangiales
BOTU_1130,-0.349934844,-0.164014843,0.094229923,0.423042785,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,unidentified,BOTU_1130_Polyangiaceae
BOTU_2566,0.07571345,0.142863602,0.772659739,0.577664605,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_2566_Pajaroellobacter
BOTU_4347,-0.061020859,0.138473077,0.679687008,0.338586036,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_4347_Pajaroellobacter
BOTU_1483,0.001992521,0.172261836,0.99036703,0.286378441,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_1483_Pajaroellobacter
BOTU_1690,0.26475359,0.100925635,0.238841322,0.646499703,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_1690_Pajaroellobacter
BOTU_2251,-0.270346777,-0.322977315,0.274224958,0.182131799,1,1,FALSE,FALSE,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_2251_Pajaroellobacter
